@relation miml_birds.arff_arithmetic_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
218,0.936153,0.968828,0.801733,0.497565,0.000792,0.074067,0.000012,0.001374,0.000007,0.010899,0.795643,0.356461,24.403424,10.86923,192,217.111111,25.111111,52.555556,1172.555556,162.888889,25.908873,0.775777,0.019603,0.023363,0.04801,0.102183,0.177542,0.110878,0.006904,0.012574,0.015374,0.012722,0.010541,0.163815,0.198916,0.054361,0.028817,0.014397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
219,0.866866,0.961546,0.431246,0.453768,0.000087,0.087341,0,0.011101,0,0.014944,0.435294,0.275862,23.207048,10.501789,105,115,10,30,227,86,32.581497,0.756667,0.015504,0.015504,0.015504,0.147287,0.162791,0.155039,0.015504,0.015504,0.015504,0.023256,0,0.124031,0.186047,0.085271,0.023256,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
221,0.972228,0.900946,0.504678,0.423105,0.002559,0.078028,0.000056,0.007274,0.00002,0.013118,0.47255,0.349207,26.927666,10.017755,107,153.5,46.5,12.5,396.5,108.5,29.992386,0.686703,0.133809,0.036845,0.029546,0.056951,0.034157,0.010949,0.018248,0.130358,0.199022,0.136497,0.043182,0.011364,0.026858,0.036015,0.028716,0.067485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,0.965601,0.95259,0.634457,0.482793,0.00297,0.066751,-0.000011,0.002179,0.000063,0.009292,0.639869,0.35332,24.801428,9.159923,137.333333,184.222222,46.888889,44.055556,2086.055556,260.388889,35.74791,0.707718,0.155077,0.051337,0.044055,0.039322,0.040462,0.05749,0.067322,0.078734,0.072542,0.036709,0.040514,0.059634,0.064838,0.047533,0.043078,0.101353,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
223,0.948293,0.93313,0.599141,0.522342,0.000638,0.066522,0.000001,-0.000074,0.000001,0.008651,0.602614,0.394587,25.109734,11.409982,141,164.666667,23.666667,17.333333,316.666667,72.666667,16.68162,0.813065,0.081966,0.079956,0.069634,0.062151,0.057684,0.077555,0.031977,0.04804,0.073063,0.025415,0.055836,0.089631,0.069062,0.042651,0.026952,0.108429,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
224,0.968077,0.963361,0.639793,0.475886,0.004087,0.064659,-0.000071,0.001796,0.000111,0.008766,0.645565,0.432359,25.674149,10.630214,133.714286,191.047619,57.333333,60.428571,2520.095238,292.809524,37.598307,0.629363,0.121254,0.087504,0.055968,0.048113,0.060935,0.067753,0.046095,0.045029,0.055495,0.051913,0.063421,0.089909,0.061331,0.039027,0.044316,0.061936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,0.973169,0.9486,0.810533,0.526271,0.006843,0.06731,-0.000173,-0.001454,0.000223,0.009039,0.833987,0.513756,25.324571,9.587213,165.833333,238,72.166667,107.333333,7643.666667,641.5,59.402329,0.643988,0.132652,0.10307,0.064396,0.043462,0.025121,0.031127,0.024307,0.035082,0.139379,0.063354,0.036578,0.074612,0.044396,0.027566,0.035859,0.11904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.95731,0.952455,0.721786,0.506548,0.002098,0.066917,0.00001,0.001101,0.000023,0.009228,0.72549,0.440788,24.62243,10.076088,163.076923,205.923077,42.846154,42.307692,1545.384615,192.615385,28.391257,0.69062,0.123987,0.078092,0.042763,0.059352,0.068891,0.084931,0.044017,0.032046,0.057131,0.041005,0.0605,0.075522,0.058435,0.059905,0.036796,0.076629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.95792,0.979578,0.819929,0.50437,0.002029,0.072779,-0.000017,0.000536,0.000013,0.009949,0.854902,0.496212,23.212908,10.127273,189.5,227.5,38,56,927,188,38.183041,0.516084,0.066057,0.018436,0.02918,0.097249,0.106446,0.068957,0.057384,0.057956,0.018436,0.00431,0.008619,0.131782,0.193368,0.060705,0.030121,0.050997,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
228,0.9457,0.95535,0.796045,0.515025,0.000663,0.071695,0,-0.000143,0.000001,0.010526,0.787451,0.616866,23.44459,8.603328,191.4,214.2,22.8,26.2,381.4,93,23.047949,0.675637,0.037391,0.018895,0.046423,0.115115,0.117362,0.054062,0.045824,0.063174,0.037867,0.019598,0.004311,0.066358,0.173988,0.051856,0.080637,0.067139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,0.938849,0.952894,0.721753,0.48394,0.000319,0.069936,-0.000002,0.002908,0,0.010202,0.733333,0.544643,23.306144,8.952642,173.5,193.5,20,36,447,110,27.148736,0.668882,0.051313,0.022576,0.063798,0.067943,0.118771,0.082203,0.047358,0.023894,0.014692,0.017759,0.033312,0.150818,0.135884,0.087666,0.036621,0.045393,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,0.960561,0.953265,0.783549,0.459419,0.001084,0.072792,0.000007,0.004801,0.000003,0.010511,0.783193,0.323332,24.077993,10.137256,185,216,31,36.428571,917.428571,148.857143,25.809318,0.708513,0.103033,0.096137,0.036749,0.068979,0.099633,0.09967,0.011438,0.015414,0.074924,0.087281,0.042281,0.084723,0.078555,0.038246,0.023994,0.038944,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
231,0.831599,0.954796,0.365264,0.424948,0.000055,0.069417,0,0.006557,0,0.010552,0.368627,0.291667,21.856251,10.837349,88,97,9,25,160,70,30.625,0.711111,0.035714,0,0,0.107143,0.321429,0.130952,0,0.011905,0.02381,0,0.011905,0.011905,0.25,0.095238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,0.939915,0.96633,0.742978,0.472368,0.000461,0.072727,0.000005,0.001665,0.000001,0.010025,0.735294,0.560529,26.047176,14.333945,178.833333,203,24.166667,48.166667,887.5,153.833333,27.159882,0.747261,0.052882,0.034404,0.037154,0.087537,0.167702,0.109233,0.017848,0.012978,0.012546,0.020941,0.050856,0.146147,0.118923,0.055403,0.041988,0.033457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,0.959394,0.959448,0.3568,0.499574,0.001332,0.068938,0.000013,0.001004,0.000007,0.009567,0.364444,0.44559,24.568548,9.986941,73.933333,108.666667,34.733333,32.333333,720.666667,134.733333,26.521891,0.658895,0.065459,0.064712,0.049172,0.080701,0.080503,0.062076,0.049651,0.040986,0.057274,0.03971,0.050896,0.106363,0.081833,0.060974,0.049285,0.060407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234,0.986167,0.991446,0.501189,0.548327,0.007011,0.055498,0.000357,-0.002459,0.000151,0.006026,0.498039,0.617834,27.997498,13.296035,87,196,109,158,5596,813,118.114548,0.324933,0.198797,0.058249,0.013905,0.016535,0.027809,0.055242,0.070274,0.087561,0.075536,0.055242,0.047726,0.068395,0.053363,0.030064,0.034573,0.106727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,0.968861,0.961663,0.522401,0.529679,0.006264,0.066016,-0.00014,-0.001834,0.000119,0.009228,0.564706,0.666978,24.140195,8.59343,92.666667,164,71.333333,62.333333,3919,419.666667,48.965135,0.656688,0.152153,0.047794,0.075845,0.065733,0.019474,0.037904,0.052974,0.099638,0.07449,0.029834,0.020996,0.097267,0.075706,0.036887,0.037147,0.076159,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
236,0.937115,0.96292,0.783707,0.529092,0.001167,0.075909,0.00002,-0.003851,0.000007,0.012077,0.777778,0.500654,24.998138,9.610205,186,216,30,33.666667,755.333333,115.333333,18.743309,0.719479,0.074224,0.065579,0.055287,0.12143,0.121543,0.089552,0.023886,0.022676,0.038506,0.071868,0.043974,0.055482,0.111162,0.056303,0.026504,0.022025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0.95358,0.981315,0.519898,0.523901,0.001386,0.068472,-0.00003,-0.002793,0.000007,0.009519,0.545098,0.607423,24.113462,12.428888,110.666667,147.833333,37.166667,77,1443.5,245.666667,42.375318,0.562511,0.02501,0.021579,0.018188,0.089755,0.185203,0.092869,0.022213,0.025506,0.017331,0.017337,0.019326,0.09633,0.203926,0.119884,0.024085,0.02146,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
239,0.948777,0.968717,0.532742,0.494701,0.000868,0.069232,0.000001,0.001244,0.000003,0.00966,0.534118,0.41298,25.071178,12.077127,121.466667,150.4,28.933333,40.2,852.6,132.8,21.675325,0.727624,0.04129,0.032855,0.038102,0.087651,0.144038,0.092806,0.026657,0.020839,0.028406,0.021388,0.031029,0.124444,0.12955,0.064745,0.0584,0.057802,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
240,0.943211,0.960308,0.479236,0.480823,0.000359,0.07445,0.000001,0.001801,0,0.010593,0.478432,0.272222,23.706092,9.545811,112,132.5,20.5,29,491,96.5,19.148923,0.81147,0.02795,0.066576,0.058624,0.047113,0.114299,0.153342,0.005227,0.011362,0.017496,0.011362,0.044538,0.19462,0.131111,0.06321,0.04007,0.013104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,0.927314,0.966521,0.672698,0.530739,0.00027,0.083702,0.000002,-0.001353,0,0.012587,0.670589,0.660577,23.127021,8.577017,163.5,181.5,18,34,404.5,103,26.270465,0.694468,0.010312,0.021286,0.025807,0.05799,0.215706,0.079935,0.035484,0.009018,0.043206,0.012243,0.019355,0.104347,0.164902,0.089538,0.054104,0.056769,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,0.963597,0.950616,0.669074,0.510851,0.002142,0.069637,-0.000015,0.000098,0.000018,0.010071,0.679608,0.396705,25.227689,9.161122,149.7,191,41.3,34.4,1062.7,177.4,32.562835,0.681975,0.093157,0.054816,0.051218,0.051387,0.068231,0.07027,0.060518,0.055289,0.078401,0.035914,0.040819,0.083684,0.062565,0.053201,0.05628,0.084251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,0.936146,0.987301,0.568949,0.491426,0.000395,0.076392,0.000004,0.000552,0,0.010449,0.571242,0.151249,25.151545,14.270476,134.666667,157.666667,23,105.666667,1839.333333,259.333333,37.352678,0.780181,0.012944,0.020356,0.008368,0.066424,0.289014,0.088131,0.008522,0.005807,0.00725,0.014676,0.019218,0.086925,0.265016,0.066309,0.031597,0.009443,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
244,0.958649,0.94778,0.669528,0.48662,0.002227,0.06812,-0.000022,0.002133,0.000038,0.009766,0.685294,0.446044,25.458694,11.024872,152.166667,189.166667,37,46.5,1315.166667,169.916667,28.396606,0.72389,0.110523,0.065749,0.041306,0.041942,0.086886,0.05612,0.041743,0.046737,0.075626,0.056388,0.027141,0.066392,0.128483,0.052775,0.034655,0.067533,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,0.932653,0.982679,0.429023,0.46903,0.000308,0.073404,-0.000001,0.00178,0,0.010585,0.431373,0.462408,25.851711,13.735069,99.5,119.5,20,102,1867,240.5,32.058395,0.851042,0.02039,0.005005,0.001738,0.033894,0.333034,0.102859,0.004136,0.006349,0.006638,0.002792,0.001923,0.101571,0.330371,0.042085,0.000869,0.006349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,0.954485,0.980769,0.354271,0.489615,0.001801,0.066496,-0.000022,0.000311,0.000013,0.008923,0.364052,0.52675,25.41237,12.366132,68.5,111.833333,43.333333,129,3166.833333,388.333333,50.114153,0.587432,0.015005,0.011946,0.020873,0.083901,0.183538,0.101308,0.021683,0.015319,0.017215,0.013091,0.038536,0.104212,0.18593,0.077036,0.063752,0.046658,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
248,0.941332,0.9596,0.508294,0.501815,0.000517,0.067776,-0.000001,0.000886,0.000001,0.009478,0.504902,0.406129,26.414859,14.570895,116.75,140.75,24,122.25,2091.25,295,42.842534,0.806074,0.079313,0.01785,0.00815,0.055261,0.208399,0.05562,0.021437,0.018727,0.062252,0.005846,0.005778,0.068688,0.289066,0.064712,0.009322,0.029579,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
249,0.893737,0.944688,0.788209,0.452153,0.000107,0.075858,0,0.006955,0,0.011864,0.792157,0.105263,22.497175,8.238755,195,207,12,20,177,60,20.338984,0.7375,0.027273,0.018182,0.081818,0.063636,0.227273,0.1,0,0.018182,0.018182,0.009091,0,0.145455,0.190909,0.072727,0.018182,0.009091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.928328,0.963262,0.654331,0.498321,0.000284,0.075088,0,0.000196,0,0.010985,0.656863,0.436185,26.14697,13.891579,157.5,175.875,18.375,64.5,1166.5,161.5,25.992654,0.822352,0.023692,0.009089,0.007179,0.111318,0.220849,0.050961,0.027738,0.03047,0.020593,0.011474,0.014488,0.07793,0.269057,0.06741,0.029464,0.028289,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
251,0.935006,0.986411,0.425728,0.378484,0.000362,0.065438,-0.000001,0.008425,0.000001,0.009742,0.429412,0.218224,35.747585,28.480016,95,121.5,26.5,142,2994.5,342,41.782656,0.706412,0.010801,0.006827,0.002019,0.015144,0.269985,0.133448,0.032857,0.003394,0.002852,0.0026,0.011104,0.110777,0.345734,0.038099,0.007231,0.00713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,0.923528,0.96767,0.517833,0.508407,0.000234,0.072493,0,-0.000158,0,0.010427,0.517647,0.483472,23.313316,12.434103,123.5,140.5,17,39,541.25,105.25,20.854734,0.793955,0.012085,0.005377,0.016929,0.099578,0.223752,0.099785,0.009753,0.011688,0.013803,0.011291,0.003572,0.087341,0.274244,0.113653,0.016357,0.000794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.943975,0.971951,0.431774,0.489216,0.00098,0.068405,-0.000009,0.000089,0.000005,0.009602,0.436765,0.48104,24.061794,13.051265,93.375,124.625,31.25,71.875,1501.25,229.625,38.326885,0.625216,0.027464,0.017476,0.018545,0.071321,0.190084,0.124208,0.017106,0.01659,0.02118,0.014571,0.02363,0.096142,0.158456,0.127504,0.053218,0.022506,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
254,0.929311,0.964112,0.575,0.525386,0.00023,0.074206,0,-0.001593,0,0.010972,0.576471,0.5,23.013441,7.584814,139,154,15,31,372,92,22.752687,0.8,0.022727,0,0.083333,0.121212,0.090909,0.037879,0.068182,0.007576,0.045455,0.007576,0.05303,0.05303,0.219697,0.136364,0.045455,0.007576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.95507,0.949218,0.410977,0.513104,0.000671,0.070353,0.000001,-0.000067,0.000001,0.009941,0.408964,0.460575,23.214192,7.448801,92.714286,117.428571,24.714286,21.714286,428.714286,82.142857,16.287288,0.805832,0.097258,0.049112,0.020685,0.046184,0.107019,0.123868,0.037412,0.024208,0.062396,0.01466,0.062804,0.08898,0.084952,0.053303,0.055539,0.07162,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
256,0.963998,0.956222,0.356931,0.50562,0.001459,0.067849,-0.000009,0.001056,0.000008,0.009292,0.369935,0.442587,25.883883,11.689625,71,109.583333,38.583333,44.083333,1239.583333,179.166667,27.74015,0.66446,0.072218,0.089332,0.066807,0.057648,0.051196,0.050115,0.068226,0.043219,0.053491,0.048924,0.059995,0.080973,0.069067,0.049678,0.055018,0.084094,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
258,0.951565,0.976543,0.39144,0.489332,0.000837,0.071595,-0.000002,0.001431,0.000002,0.009986,0.400784,0.516027,22.579809,9.880625,86.2,114.8,28.6,78.4,1559.6,221.2,36.290454,0.641129,0.020247,0.036612,0.020817,0.053913,0.203102,0.067694,0.054681,0.016546,0.024125,0.009493,0.017275,0.060974,0.240396,0.100159,0.058145,0.015822,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
260,0.957786,0.953018,0.66282,0.490974,0.001127,0.063771,0,0.002225,0.000004,0.008783,0.664253,0.376979,26.41861,14.120845,151.769231,185.692308,33.923077,36.615385,920.615385,130.769231,20.120397,0.765301,0.061779,0.053106,0.032944,0.030745,0.100473,0.092831,0.050824,0.050207,0.060237,0.036833,0.028679,0.066284,0.106112,0.058088,0.065017,0.105841,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261,0.922653,0.964084,0.665923,0.501104,0.00024,0.079326,0,-0.000387,0,0.011903,0.665686,0.567818,22.808861,9.983047,161.5,178.25,16.75,44.875,571.625,125,29.232466,0.739638,0.020491,0.0363,0.065384,0.109158,0.201303,0.046538,0.006923,0.009913,0.020245,0.010472,0.054957,0.165218,0.154061,0.060097,0.015704,0.023235,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
262,0.967424,0.959334,0.704615,0.518056,0.001657,0.066446,0.000052,-0.000139,0.00001,0.009049,0.698039,0.529269,27.587124,14.236596,161.333333,203.833333,42.5,29.666667,798.833333,135.333333,23.315239,0.678651,0.102219,0.055683,0.060424,0.040413,0.036599,0.103797,0.072414,0.054887,0.088851,0.030576,0.01407,0.069328,0.083965,0.037976,0.03316,0.115641,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,0.959774,0.966914,0.440506,0.495674,0.001201,0.069125,0.000001,0.001791,0.000004,0.009403,0.428235,0.428047,23.894943,9.235835,94,129,35,86,2768.6,278.8,31.557523,0.748679,0.038606,0.030532,0.046463,0.054589,0.108817,0.101964,0.046683,0.018985,0.043094,0.018749,0.048632,0.102844,0.097141,0.077129,0.064574,0.101198,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
264,0.957528,0.917232,0.452426,0.534242,0.000648,0.077616,0.000001,-0.001026,0.000001,0.011411,0.435294,0.25,24.744755,8.874488,104,128,24,13,286,58,11.762238,0.916667,0.097345,0,0.035398,0.115044,0.106195,0.026549,0,0.00885,0.150442,0.017699,0.079646,0.044248,0.026549,0.053097,0.044248,0.19469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,0.965501,0.959402,0.528,0.44091,0.004313,0.068653,0.000115,0.006726,0.000057,0.011405,0.494118,0.230769,24.747621,10.416011,112,163.5,51.5,61,1875,244,34.031777,0.545337,0.082601,0.117262,0.042788,0.063449,0.063619,0.025643,0.021033,0.043467,0.091206,0.050297,0.052009,0.129829,0.068324,0.049034,0.054399,0.045039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,0.945916,0.967049,0.416925,0.524245,0.000816,0.07227,0.000003,-0.00241,0.000003,0.010481,0.413235,0.593085,23.273678,9.957809,93.75,120.875,27.125,59.5,1285.75,192.375,32.829546,0.713968,0.029826,0.019731,0.040356,0.097723,0.155772,0.092902,0.038285,0.01653,0.037945,0.023898,0.0285,0.089714,0.145418,0.078311,0.042647,0.062443,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
268,0.942454,0.96498,0.480514,0.51567,0.000689,0.075017,0,-0.002256,0.000002,0.010152,0.482353,0.73913,24.093865,10.374492,110,135,25,35.5,699,136,27.047437,0.747812,0.040932,0.08245,0.012397,0.060272,0.108343,0.044283,0.078408,0.038062,0.070489,0.052698,0.030579,0.025666,0.142949,0.102948,0.045064,0.064463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
269,0.971192,0.934326,0.719352,0.499419,0.001439,0.067422,0.000003,0.001855,0.000004,0.009166,0.686275,0.375,23.244112,7.436838,165,201,36,17,467,98,20.565311,0.763072,0.147651,0.020134,0.053691,0.026846,0.013423,0.04698,0.040268,0.120805,0.080537,0.026846,0,0.073826,0.067114,0.026846,0.053691,0.201342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,0.982895,0.953569,0.630351,0.469233,0.00962,0.053514,-0.000155,0.002611,0.000292,0.006774,0.628143,0.36828,27.85231,12.346105,113.647059,205.764706,92.117647,32.176471,2210.705882,242.411765,29.177206,0.693687,0.3215,0.051799,0.013215,0.029881,0.011638,0.021462,0.041007,0.086677,0.127509,0.069857,0.034637,0.020303,0.032918,0.015678,0.019969,0.101949,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
271,0.971567,0.903386,0.69566,0.50598,0.002289,0.064708,-0.000018,0.004052,0.000015,0.008924,0.692157,0.3125,24.153666,9.309768,155,199,44,15,544.5,101.5,19.773969,0.743512,0.263485,0.057084,0.013128,0.022209,0.012898,0.014806,0.106933,0.064194,0.144703,0.022901,0.019084,0.024117,0.022209,0.020531,0.022209,0.169512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,0.974591,0.957459,0.613919,0.477684,0.010584,0.057878,-0.000322,0.001987,0.000399,0.007643,0.63324,0.369384,27.438641,12.511383,109,198.238095,89.238095,37.952381,2584.761905,283.190476,34.613885,0.666629,0.178872,0.064439,0.033205,0.026824,0.035804,0.049011,0.048409,0.080886,0.110909,0.05735,0.038215,0.054313,0.045084,0.028432,0.042027,0.106221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,0.955382,0.956069,0.671894,0.494956,0.000817,0.073723,-0.000003,0.001762,0.000002,0.010299,0.677031,0.423456,23.988767,8.656492,156.785714,185.5,28.714286,30.071429,591.071429,123.642857,27.17161,0.690946,0.077248,0.05723,0.039777,0.054086,0.071693,0.097467,0.055388,0.035702,0.047951,0.037029,0.038658,0.092441,0.092157,0.068658,0.065606,0.06891,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,0.943839,0.921916,0.463028,0.520323,0.000385,0.07837,0.000001,-0.001416,0,0.01206,0.447059,0.599359,23.502965,6.859174,108.5,127.5,19,13.5,222.5,54,13.106039,0.872388,0.086586,0.00625,0.080031,0.080031,0.09253,0.147409,0,0.024695,0.111433,0.030945,0.03125,0.073781,0.043293,0.055335,0.11814,0.018293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,0.951942,0.948765,0.370075,0.536556,0.000546,0.068624,0.000003,-0.001888,0.000001,0.010711,0.356863,0.421325,24.330043,9.120006,83.5,107.5,24,23,391,83.5,17.833649,0.711433,0.084816,0.075587,0.030488,0.128132,0.110156,0.040784,0.043716,0.044666,0.04225,0.022808,0.095862,0.092613,0.039834,0.053179,0.017027,0.078086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,0.967551,0.949519,0.757036,0.506782,0.004814,0.065622,0.000035,0.000693,0.000129,0.009091,0.762353,0.434386,27.077869,11.604183,162.466667,221.466667,59,57.666667,3896.066667,272.666667,28.73067,0.681893,0.118034,0.082055,0.032597,0.033197,0.050602,0.056198,0.070471,0.049679,0.08529,0.052907,0.042605,0.05163,0.052414,0.046268,0.0632,0.112854,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,0.958242,0.923981,0.836786,0.546372,0.002574,0.062684,-0.000075,-0.002313,0.000031,0.009247,0.865686,0.515476,25.996674,12.768614,192.75,229.5,36.75,17,392.75,90.75,22.361944,0.741669,0.215034,0.038066,0.016587,0.030013,0.045458,0.108712,0.033373,0.088517,0.142247,0.029607,0.012143,0.026463,0.029668,0.052874,0.031803,0.099437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.960099,0.952241,0.577364,0.533513,0.001853,0.062974,0.000039,-0.001344,0.000018,0.008575,0.569748,0.550769,23.995541,9.357682,129,168.428571,39.428571,56.142857,1459.142857,251.428571,44.754948,0.6319,0.068246,0.041014,0.073864,0.071065,0.082239,0.071082,0.042239,0.023275,0.062888,0.037475,0.037927,0.105685,0.101139,0.06547,0.045183,0.07121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,0.956795,0.95092,0.706827,0.48574,0.00103,0.070527,0.000006,0.002151,0.000004,0.009861,0.708497,0.456688,24.890902,9.757684,165.166667,196.444444,31.277778,30.055556,679.666667,126.166667,24.926046,0.731302,0.108319,0.069433,0.041981,0.064098,0.08056,0.083116,0.041409,0.05127,0.058717,0.042994,0.065864,0.081114,0.06594,0.046409,0.037878,0.060898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0.95597,0.940897,0.819711,0.504841,0.000999,0.075763,-0.000008,0.00051,0.000003,0.011343,0.82577,0.523539,24.58484,8.757678,192.857143,223.428571,30.571429,24.571429,637,105.571429,19.946912,0.740907,0.104494,0.061341,0.035795,0.046762,0.084407,0.08974,0.041827,0.052094,0.076419,0.034708,0.058989,0.06381,0.064439,0.072243,0.048849,0.064083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
