@relation miml_birds.arff_geometric_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
223,0.949085,0.930191,0.600662,0.52369,0.000755,0.066613,0.000001,-0.000184,0.000002,0.008538,0.605882,0.369658,25.324452,11.099155,141.5,166.5,25,16.5,322.5,73,16.52407,0.82464,0.104041,0.076923,0.07757,0.059613,0.067295,0.086112,0.031836,0.063995,0.073881,0.030059,0.078378,0.075624,0.088887,0.05024,0.026988,0.143827,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
224,0.947502,0.954712,0.655656,0.496239,0.009856,0.072101,-0.000244,0.00009,0.000413,0.010457,0.668627,0.491357,27.543052,14.432776,150,177.5,77.5,153,9018,769.5,68.395649,0.611917,0.142352,0.096884,0.097902,0.071039,0.11992,0.076745,0.065923,0.054235,0.095741,0.098652,0.078624,0.102598,0.117722,0.04705,0.052778,0.069311,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,0.9728,0.941049,0.77814,0.50762,0.009244,0.065631,-0.000272,-0.000952,0.000335,0.0088,0.813726,0.394946,25.521806,9.062977,166.5,220.5,84.5,205.5,15721.5,1242.5,101.03949,0.697473,0.138469,0.134829,0.073415,0.042469,0.020868,0.026596,0.022445,0.041401,0.162458,0.070895,0.029033,0.073468,0.057889,0.029566,0.04379,0.143732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.944904,0.951837,0.73791,0.503382,0.003749,0.073093,0.000023,0.000672,0.00006,0.010216,0.743137,0.46625,24.956683,10.610166,169.5,198,59,95,4734.5,437.5,42.386963,0.675959,0.130378,0.103207,0.04787,0.06819,0.092397,0.100278,0.056075,0.03875,0.059641,0.053656,0.081967,0.10468,0.086054,0.074812,0.04,0.067669,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.95792,0.979578,0.819929,0.50437,0.002029,0.072779,-0.000017,0.000536,0.000013,0.009949,0.854902,0.496212,23.212908,10.127273,189.5,227.5,38,56,927,188,38.183041,0.516084,0.066057,0.018436,0.02918,0.097249,0.106446,0.068957,0.057384,0.057956,0.018436,0.00431,0.008619,0.131782,0.193368,0.060705,0.030121,0.050997,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
228,0.94364,0.949849,0.769834,0.509196,0.000685,0.070569,0.000001,0.000713,0.000001,0.010494,0.756863,0.571429,23.870602,8.579033,182.5,210,22.5,24.5,395,96,23.66084,0.714666,0.03837,0.023412,0.047102,0.121466,0.143587,0.057167,0.065574,0.086353,0.036272,0.019455,0.008584,0.062232,0.152174,0.0425,0.127049,0.085116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,0.938849,0.952894,0.721753,0.48394,0.000319,0.069936,-0.000002,0.002908,0,0.010202,0.733333,0.544643,23.306144,8.952642,173.5,193.5,20,36,447,110,27.148736,0.668882,0.051313,0.022576,0.063798,0.067943,0.118771,0.082203,0.047358,0.023894,0.014692,0.017759,0.033312,0.150818,0.135884,0.087666,0.036621,0.045393,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,0.962583,0.942687,0.781039,0.453173,0.001734,0.074009,0.000006,0.005891,0.000009,0.010623,0.762745,0.394332,24.48637,11.063565,186,215,38,45,1596,238,36.079246,0.695949,0.108523,0.08439,0.033157,0.069118,0.111614,0.11408,0.027735,0.019733,0.098471,0.086656,0.052023,0.065341,0.122159,0.043919,0.032357,0.062172,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
231,0.831599,0.954796,0.365264,0.424948,0.000055,0.069417,0,0.006557,0,0.010552,0.368627,0.291667,21.856251,10.837349,88,97,9,25,160,70,30.625,0.711111,0.035714,0,0,0.107143,0.321429,0.130952,0,0.011905,0.02381,0,0.011905,0.011905,0.25,0.095238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,0.939642,0.96304,0.719821,0.475936,0.000511,0.072,0.000007,0.001631,0.000001,0.01016,0.709804,0.456457,26.264367,13.574813,172.5,198,25,47,930.5,153.5,26.841664,0.773525,0.057735,0.044884,0.053553,0.085314,0.156257,0.141364,0.026775,0.014199,0.015439,0.018231,0.052896,0.110527,0.133157,0.092165,0.064518,0.037884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,0.951917,0.947479,0.385607,0.49095,0.002399,0.072552,0.000068,0.000316,0.000028,0.010562,0.376471,0.391892,24.746862,9.968555,78,123,42.5,38.5,748.5,132.5,32.950663,0.676745,0.102178,0.134518,0.05291,0.158879,0.11399,0.07069,0.066434,0.079514,0.073434,0.066432,0.088785,0.131529,0.072175,0.107981,0.044693,0.081961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234,0.986167,0.991446,0.501189,0.548327,0.007011,0.055498,0.000357,-0.002459,0.000151,0.006026,0.498039,0.617834,27.997498,13.296035,87,196,109,158,5596,813,118.114548,0.324933,0.198797,0.058249,0.013905,0.016535,0.027809,0.055242,0.070274,0.087561,0.075536,0.055242,0.047726,0.068395,0.053363,0.030064,0.034573,0.106727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,0.960305,0.969005,0.484764,0.529075,0.005477,0.062073,-0.000156,-0.001987,0.000128,0.008473,0.535295,0.710993,24.077342,8.360722,98.5,149,68.5,81,5312.5,531.5,56.479503,0.683089,0.14227,0.045435,0.091061,0.088637,0.016699,0.03554,0.048487,0.10474,0.088334,0.029912,0.030352,0.121928,0.095487,0.037631,0.030607,0.061644,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
236,0.935987,0.960061,0.698388,0.523341,0.001596,0.077936,0.000031,-0.003231,0.000011,0.011684,0.680392,0.417647,25.132587,9.529516,162,197.5,35.5,33,856,119,17.587888,0.723219,0.093407,0.058989,0.057871,0.130352,0.110601,0.08841,0.017929,0.023274,0.03983,0.103819,0.060859,0.055777,0.120927,0.079682,0.034654,0.019093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0.943706,0.974616,0.561302,0.519578,0.001754,0.064983,-0.000055,-0.001906,0.000012,0.008598,0.590196,0.601737,24.237018,11.21898,117.5,158.5,35,65,1293,214,42.614226,0.626349,0.027934,0.023938,0.017921,0.091179,0.165461,0.098659,0.031384,0.046865,0.021879,0.034162,0.021889,0.082686,0.201503,0.160266,0.028476,0.031865,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
239,0.942868,0.964101,0.61311,0.526108,0.00182,0.068172,0.000016,-0.001732,0.000013,0.009519,0.607843,0.511207,25.39747,13.381082,148,164,37,46.5,1262.5,187.5,24.729083,0.756335,0.061424,0.040834,0.049619,0.127773,0.17166,0.099367,0.038,0.053379,0.055129,0.058435,0.04453,0.139291,0.138764,0.097763,0.109659,0.103509,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
240,0.943211,0.960308,0.479236,0.480823,0.000359,0.07445,0.000001,0.001801,0,0.010593,0.478432,0.272222,23.706092,9.545811,112,132.5,20.5,29,491,96.5,19.148923,0.81147,0.02795,0.066576,0.058624,0.047113,0.114299,0.153342,0.005227,0.011362,0.017496,0.011362,0.044538,0.19462,0.131111,0.06321,0.04007,0.013104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,0.927314,0.966521,0.672698,0.530739,0.00027,0.083702,0.000002,-0.001353,0,0.012587,0.670589,0.660577,23.127021,8.577017,163.5,181.5,18,34,404.5,103,26.270465,0.694468,0.010312,0.021286,0.025807,0.05799,0.215706,0.079935,0.035484,0.009018,0.043206,0.012243,0.019355,0.104347,0.164902,0.089538,0.054104,0.056769,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,0.963803,0.945795,0.620045,0.531985,0.0042,0.070104,-0.000033,-0.002068,0.000054,0.010256,0.605883,0.447788,25.195719,9.822627,142.5,178,51.5,37,2070.5,240,35.950553,0.612505,0.102466,0.092827,0.056408,0.054678,0.108343,0.09797,0.064509,0.063158,0.091448,0.039583,0.034198,0.086315,0.088439,0.074652,0.085232,0.086118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,0.939558,0.988811,0.55189,0.49013,0.000442,0.076377,0.000006,0.000482,0.000001,0.010513,0.552942,0.164374,24.786634,14.377425,129.5,155.5,24.5,124,2101.5,287.5,40.360196,0.7417,0.015383,0.029582,0.011544,0.070776,0.279288,0.077362,0.011776,0.005686,0.007851,0.018991,0.022792,0.092082,0.255387,0.068213,0.036307,0.01114,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
244,0.959082,0.93552,0.628927,0.486554,0.008073,0.068545,-0.000116,0.002382,0.000207,0.010137,0.639215,0.433081,27.375949,15.957044,149.5,173.5,64.5,86.5,3620.5,257,41.413055,0.705402,0.120424,0.098665,0.045919,0.049518,0.181141,0.076961,0.043556,0.078004,0.083519,0.108836,0.034314,0.067827,0.230455,0.063526,0.042208,0.098017,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
246,0.932653,0.982679,0.429023,0.46903,0.000308,0.073404,-0.000001,0.00178,0,0.010585,0.431373,0.462408,25.851711,13.735069,99.5,119.5,20,102,1867,240.5,32.058395,0.851042,0.02039,0.005005,0.001738,0.033894,0.333034,0.102859,0.004136,0.006349,0.006638,0.002792,0.001923,0.101571,0.330371,0.042085,0.000869,0.006349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,0.952821,0.964594,0.349552,0.484275,0.002397,0.061782,-0.000075,0.001642,0.000021,0.008714,0.382353,0.458594,25.44295,14.589074,69,105,44,122,2894,353.5,45.139197,0.63254,0.013406,0.01218,0.024955,0.107629,0.201589,0.098796,0.030517,0.012824,0.023927,0.01319,0.050614,0.110741,0.261692,0.070893,0.075743,0.06031,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
248,0.946902,0.927304,0.572734,0.51289,0.000696,0.06674,-0.000001,0.001064,0.000002,0.009506,0.566667,0.424074,26.64072,15.552616,132.5,159,24.5,114.5,2107,271.5,36.795227,0.770278,0.154368,0.032459,0.007394,0.048783,0.175765,0.062006,0.029457,0.031964,0.119751,0.007863,0.006993,0.097366,0.24257,0.082779,0.013929,0.056439,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
249,0.893737,0.944688,0.788209,0.452153,0.000107,0.075858,0,0.006955,0,0.011864,0.792157,0.105263,22.497175,8.238755,195,207,12,20,177,60,20.338984,0.7375,0.027273,0.018182,0.081818,0.063636,0.227273,0.1,0,0.018182,0.018182,0.009091,0,0.145455,0.190909,0.072727,0.018182,0.009091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.932345,0.957566,0.621034,0.504047,0.00038,0.076833,-0.000001,-0.000285,0.000001,0.01134,0.621569,0.429864,29.975354,19.759659,151.5,166.5,18,99,2056,237,30.904632,0.792439,0.043841,0.008832,0.016949,0.160621,0.183842,0.059421,0.050848,0.077005,0.030578,0.012367,0.048969,0.163743,0.244725,0.09788,0.042373,0.088983,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
251,0.935006,0.986411,0.425728,0.378484,0.000362,0.065438,-0.000001,0.008425,0.000001,0.009742,0.429412,0.218224,35.747585,28.480016,95,121.5,26.5,142,2994.5,342,41.782656,0.706412,0.010801,0.006827,0.002019,0.015144,0.269985,0.133448,0.032857,0.003394,0.002852,0.0026,0.011104,0.110777,0.345734,0.038099,0.007231,0.00713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,0.921496,0.963383,0.504459,0.50832,0.000244,0.072396,-0.000001,-0.000072,0,0.010562,0.5,0.500278,23.727362,13.167449,120,137,17,39,561.5,105,20.333129,0.803268,0.014922,0.00873,0.026984,0.0978,0.238573,0.09684,0.015537,0.014478,0.015272,0.013685,0.007143,0.111176,0.294829,0.106013,0.019774,0.001588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.949779,0.963948,0.448241,0.481968,0.001825,0.067779,-0.000016,0.000215,0.000015,0.009637,0.44902,0.508042,24.439883,13.061148,99,123,46,86.5,2759.5,314,46.983999,0.639564,0.029345,0.023637,0.016607,0.079787,0.176826,0.138966,0.023391,0.02082,0.023122,0.016224,0.020441,0.120958,0.175598,0.155048,0.085307,0.039239,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
254,0.929311,0.964112,0.575,0.525386,0.00023,0.074206,0,-0.001593,0,0.010972,0.576471,0.5,23.013441,7.584814,139,154,15,31,372,92,22.752687,0.8,0.022727,0,0.083333,0.121212,0.090909,0.037879,0.068182,0.007576,0.045455,0.007576,0.05303,0.05303,0.219697,0.136364,0.045455,0.007576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.95569,0.949125,0.482076,0.526634,0.000716,0.06759,0.000004,-0.002603,0.000001,0.009878,0.468628,0.494737,22.901209,8.188133,110.5,136,25,21.5,417,81.5,18.62937,0.754564,0.097589,0.056185,0.022436,0.067308,0.106742,0.162577,0.05298,0.033056,0.064101,0.017857,0.058036,0.102565,0.092835,0.071565,0.070128,0.063013,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
256,0.958191,0.946972,0.347197,0.511467,0.002149,0.070917,-0.000016,-0.00025,0.000021,0.009596,0.364706,0.525194,25.647784,11.431721,70,103,45,63.5,2074,261,33.947425,0.688437,0.067027,0.162855,0.074388,0.060264,0.043098,0.048227,0.092792,0.067208,0.05905,0.073088,0.087439,0.070239,0.092895,0.055041,0.064076,0.094613,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
258,0.95146,0.968587,0.389824,0.484415,0.001088,0.07488,-0.000003,0.002172,0.000003,0.010563,0.398039,0.542541,22.626471,9.696883,82,115.5,29,81.5,2110,215.5,38.691213,0.669304,0.026105,0.046795,0.023344,0.057059,0.243088,0.056705,0.062095,0.029098,0.036186,0.011663,0.019467,0.05033,0.261203,0.125237,0.080211,0.017976,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
260,0.948427,0.952123,0.641011,0.506927,0.001284,0.065407,0.000003,0.001395,0.000006,0.009204,0.639216,0.424544,26.093447,14.471498,150.5,176.5,32.5,74,1124,178,30.031891,0.791354,0.070139,0.082495,0.079082,0.034194,0.199115,0.113897,0.066425,0.086186,0.080725,0.06982,0.032829,0.081811,0.231658,0.090403,0.07398,0.146181,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261,0.923528,0.960195,0.654066,0.513708,0.000334,0.078746,0,-0.000544,0.000001,0.011167,0.654902,0.625526,22.766715,9.528864,158,174,19,54.5,725,139.5,29.946244,0.764121,0.032096,0.055782,0.085185,0.125334,0.224572,0.057927,0.019817,0.011111,0.026578,0.012195,0.070313,0.179783,0.225383,0.103175,0.045732,0.039634,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
262,0.96779,0.959151,0.705545,0.520743,0.001936,0.067393,0.000065,-0.000206,0.000014,0.009146,0.707843,0.533069,27.912107,14.432142,161.5,205,43.5,30.5,761.5,137,23.873015,0.663851,0.101535,0.066447,0.078549,0.042743,0.039589,0.093939,0.067253,0.060962,0.088148,0.036054,0.011658,0.067296,0.065737,0.036838,0.036589,0.118138,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,0.952276,0.9613,0.446095,0.484981,0.001031,0.070749,0.000005,0.002471,0.000004,0.009788,0.445098,0.497971,23.906793,9.060046,99,128,35,96.5,3198,301.5,31.477025,0.768963,0.044764,0.03947,0.036697,0.056933,0.126708,0.106159,0.064103,0.020835,0.043822,0.02475,0.032711,0.096931,0.101329,0.075805,0.068237,0.092716,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
264,0.957528,0.917232,0.452426,0.534242,0.000648,0.077616,0.000001,-0.001026,0.000001,0.011411,0.435294,0.25,24.744755,8.874488,104,128,24,13,286,58,11.762238,0.916667,0.097345,0,0.035398,0.115044,0.106195,0.026549,0,0.00885,0.150442,0.017699,0.079646,0.044248,0.026549,0.053097,0.044248,0.19469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,0.965501,0.959402,0.528,0.44091,0.004313,0.068653,0.000115,0.006726,0.000057,0.011405,0.494118,0.230769,24.747621,10.416011,112,163.5,51.5,61,1875,244,34.031777,0.545337,0.082601,0.117262,0.042788,0.063449,0.063619,0.025643,0.021033,0.043467,0.091206,0.050297,0.052009,0.129829,0.068324,0.049034,0.054399,0.045039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,0.939828,0.956599,0.44624,0.527551,0.001415,0.072988,-0.000003,-0.002068,0.000007,0.010299,0.429412,0.596875,22.908596,9.974998,102.5,129.5,31,64.5,2273.5,228.5,43.347737,0.736113,0.033266,0.034722,0.07711,0.157986,0.211862,0.099506,0.047547,0.018033,0.037802,0.037968,0.035032,0.105903,0.224155,0.125,0.076389,0.104167,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
268,0.942454,0.96498,0.480514,0.51567,0.000689,0.075017,0,-0.002256,0.000002,0.010152,0.482353,0.73913,24.093865,10.374492,110,135,25,35.5,699,136,27.047437,0.747812,0.040932,0.08245,0.012397,0.060272,0.108343,0.044283,0.078408,0.038062,0.070489,0.052698,0.030579,0.025666,0.142949,0.102948,0.045064,0.064463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
269,0.971192,0.934326,0.719352,0.499419,0.001439,0.067422,0.000003,0.001855,0.000004,0.009166,0.686275,0.375,23.244112,7.436838,165,201,36,17,467,98,20.565311,0.763072,0.147651,0.020134,0.053691,0.026846,0.013423,0.04698,0.040268,0.120805,0.080537,0.026846,0,0.073826,0.067114,0.026846,0.053691,0.201342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270,0.956882,0.944335,0.574163,0.489745,0.011522,0.06153,-0.000365,0.000668,0.000538,0.008554,0.59804,0.441111,27.096987,10.998257,120,171.5,83,35,2674.5,245.5,31.235584,0.739626,0.225396,0.053639,0.013846,0.126287,0.027866,0.050527,0.069718,0.091168,0.128621,0.073038,0.0349,0.03278,0.187854,0.026549,0.035836,0.116116,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
271,0.971567,0.903386,0.69566,0.50598,0.002289,0.064708,-0.000018,0.004052,0.000015,0.008924,0.692157,0.3125,24.153666,9.309768,155,199,44,15,544.5,101.5,19.773969,0.743512,0.263485,0.057084,0.013128,0.022209,0.012898,0.014806,0.106933,0.064194,0.144703,0.022901,0.019084,0.024117,0.022209,0.020531,0.022209,0.169512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,0.956572,0.942233,0.608412,0.47276,0.013167,0.060713,-0.000944,0.000357,0.000662,0.009118,0.611765,0.344086,28.194865,12.52623,144,166.5,87,53,3401.5,408,50.094224,0.650785,0.180867,0.074468,0.079787,0.057252,0.066531,0.104678,0.080189,0.105061,0.112669,0.062416,0.042553,0.115519,0.097047,0.055556,0.09434,0.180031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,0.953173,0.947603,0.635644,0.499455,0.00128,0.077069,-0.000008,0.001349,0.000005,0.011222,0.650981,0.514811,24.36777,8.727496,147,176,30,33,610,164,44.523597,0.659055,0.088242,0.094491,0.060454,0.089109,0.080999,0.100005,0.058432,0.05704,0.099015,0.07822,0.051515,0.134091,0.111296,0.102937,0.100773,0.095038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,0.943839,0.921916,0.463028,0.520323,0.000385,0.07837,0.000001,-0.001416,0,0.01206,0.447059,0.599359,23.502965,6.859174,108.5,127.5,19,13.5,222.5,54,13.106039,0.872388,0.086586,0.00625,0.080031,0.080031,0.09253,0.147409,0,0.024695,0.111433,0.030945,0.03125,0.073781,0.043293,0.055335,0.11814,0.018293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275,0.951942,0.948765,0.370075,0.536556,0.000546,0.068624,0.000003,-0.001888,0.000001,0.010711,0.356863,0.421325,24.330043,9.120006,83.5,107.5,24,23,391,83.5,17.833649,0.711433,0.084816,0.075587,0.030488,0.128132,0.110156,0.040784,0.043716,0.044666,0.04225,0.022808,0.095862,0.092613,0.039834,0.053179,0.017027,0.078086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,0.965693,0.94991,0.658726,0.499504,0.009334,0.067254,0.0001,0.002078,0.000368,0.008523,0.67451,0.492914,28.862729,12.741151,151,180.5,86.5,140,11521,772,53.720792,0.646821,0.098415,0.099568,0.040346,0.041787,0.063781,0.070639,0.089279,0.068474,0.089554,0.106396,0.050595,0.073171,0.078796,0.060929,0.082099,0.159335,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,0.954406,0.92412,0.814126,0.583076,0.004297,0.063331,-0.000146,-0.005886,0.00006,0.009292,0.827451,0.583334,25.904024,12.942856,190.5,217,46,18.5,417.5,119.5,32.658605,0.627659,0.205252,0.031217,0.018678,0.027353,0.051233,0.17409,0.041667,0.079233,0.112325,0.032143,0.014286,0.035714,0.037698,0.075132,0.035847,0.096732,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0.954411,0.937142,0.601078,0.52887,0.003132,0.06145,0.000074,-0.001397,0.000043,0.007997,0.57451,0.513535,24.397217,9.213848,131.5,169.5,50,84,2508.5,400.5,65.353936,0.60952,0.099875,0.055556,0.084099,0.076736,0.077381,0.087271,0.078572,0.027559,0.107157,0.052928,0.039286,0.114034,0.116667,0.091667,0.056102,0.113493,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,0.952147,0.941363,0.723376,0.485273,0.002233,0.074413,0.000016,0.001094,0.000021,0.011029,0.713726,0.542824,25.019017,10.371082,174.5,196,44.5,32.5,972,178.5,33.478167,0.661856,0.124763,0.100679,0.0625,0.082356,0.119401,0.10349,0.059727,0.07126,0.05514,0.073177,0.069447,0.08256,0.08673,0.111207,0.042484,0.085443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0.956913,0.951877,0.763425,0.509617,0.001197,0.080221,-0.000027,0.000021,0.000006,0.01254,0.758824,0.558334,24.597891,9.683007,186,207.5,35,38.5,1090.5,147.5,20.891749,0.731667,0.106031,0.065798,0.034483,0.047945,0.093058,0.090726,0.041584,0.071429,0.085162,0.040949,0.056,0.088236,0.083629,0.077866,0.05971,0.070714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0.930517,0.932365,0.616065,0.503437,0.00027,0.066053,0,0.000312,0,0.009174,0.615686,0.526516,24.156861,10.601428,147,166,17.5,19,240,68.5,19.883261,0.703748,0.082881,0.057282,0.042017,0.043913,0.084393,0.195609,0.033537,0.013722,0.031308,0.044677,0.046219,0.079095,0.075317,0.074734,0.13266,0.04452,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.964597,0.942357,0.767241,0.509156,0.004072,0.066413,0.000213,-0.001295,0.000071,0.010077,0.764706,0.465697,24.352441,9.365554,171.5,207.5,58,57,2968.5,346.5,41.978905,0.638252,0.133477,0.08,0.10788,0.072187,0.084163,0.098021,0.04717,0.0951,0.082833,0.101533,0.048246,0.071785,0.039025,0.045455,0.056207,0.121752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.937502,0.948114,0.338152,0.505861,0.000308,0.070022,-0.000001,0.002041,0,0.010172,0.352942,0.407895,23.652186,10.26716,76.5,95,18.5,27,360,85,21.289822,0.699624,0.024567,0.007126,0.016529,0.042969,0.136863,0.139599,0.049587,0.032832,0.021702,0.011713,0.007813,0.049972,0.139926,0.186903,0.057005,0.142449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0.970533,0.950546,0.445197,0.535251,0.001307,0.053216,0.000002,-0.001768,0.000004,0.006843,0.443137,0.625,24.843609,8.573058,94,133,39,25,665,117,20.584963,0.682051,0.093458,0.065421,0.042056,0.037383,0.018692,0.014019,0.056075,0.247664,0.03271,0.051402,0.074766,0.070093,0.03271,0.037383,0.060748,0.065421,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
19,0.958753,0.947698,0.737895,0.496058,0.001822,0.070706,-0.000006,0.005113,0.000012,0.012666,0.743138,0.417749,25.254097,9.662289,173.5,202.5,40,42.5,1638.5,169,30.030642,0.629502,0.124387,0.084838,0.114407,0.051691,0.051573,0.065069,0.108248,0.088797,0.083104,0.084454,0.052632,0.11124,0.081414,0.080707,0.125776,0.110614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
